,symptoms,treatments,drugs,bodyparts
617,"['Communicable Diseases', 'Agenesis of corpus callosum', 'Common Cold', 'Influenza', 'Lung Diseases, Obstructive', 'Coronavirus Infections', 'Pneumocystis jiroveci pneumonia']","['Modest-Temperature Hyperthermia', 'Quarantine', 'Injection of therapeutic agent', 'Primary operation', 'bleomycin/methotrexate/vincristine protocol', 'Release (procedure)', 'Injection procedure', 'Discussion (procedure)']",[],['Entire face']
618,"['Sexually Transmitted Diseases', ""Little's Disease"", 'Carpal Tunnel Syndrome', 'Chronic Obstructive Airway Disease', 'Nephritis, Interstitial', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Myocardial Ischemia', 'Gray Platelet Syndrome', 'Coughing']","['Modest-Temperature Hyperthermia', '5 minutes Office visit', 'Surgical Procedures, Minimally Invasive', 'Anterior decompression of shoulder joint', 'Induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'Procedures involving the use of pharmaceuticals', 'Osteogenesis, Distraction', 'Removal by grinding', 'Postpartum home visit', 'Gamete Intrafallopian Transfer']",[],"['Structure of supraoptic nucleus', 'Foot']"
619,"['Heparin-induced thrombocytopenia', 'Common Cold', 'Chronic Obstructive Airway Disease', 'Cancer-Associated Retinopathy', 'Bronchiectasis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'CEREBELLAR ATAXIA, NEUROPATHY, AND VESTIBULAR AREFLEXIA SYNDROME', 'Malignant hyperpyrexia due to anesthesia', ""Little's Disease"", 'MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I', 'headache migraine chronic', 'Anemia, Diamond-Blackfan', 'Lung Diseases, Obstructive', 'Peripheral Vascular Diseases', 'Gray Platelet Syndrome', 'Flatulence', 'Hip pain', 'Catch - Finding of sensory dimension of pain', 'Cold intolerance']","['Transjugular intrahepatic portosystemic shunt procedure', 'Drilling - action', 'gene therapy', 'Incision and drainage', 'Discussion (procedure)', 'ACP protocol', 'Anterior decompression of shoulder joint', 'Ligamentous articular strain technique', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Surgical shortening - action', 'Exercise Pain Management', 'Thymectomy', 'Therapeutic procedure', 'Gamete Intrafallopian Transfer']",[],"['Respiratory Diaphragm', 'Feathers', 'Entire putamen', 'Tail', 'Hand', 'Thumb structure', 'Eye', 'Entire finger', 'Common carotid artery', 'Branch of', 'Foot', 'Nose']"
620,"['organic disorders', 'Coronavirus Infections', 'Disease', 'Other symptoms']","['Antiretroviral therapy', 'First Aid', 'Assisted Reproductive Technologies']",[],[]
621,"['Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Heparin-induced thrombocytopenia', 'Dehydration', 'cold symptoms', 'Interstitial emphysema', 'Lung Diseases, Obstructive', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Coronavirus Infections', 'Headache', 'Coughing']","['Transplantation', 'Quarantine', 'Local anesthetic thoracic epidural block', 'Urgent Procedure', 'Osteogenesis, Distraction', 'Inoculation', 'Bathing', 'Thromboendarterectomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Prophylactic treatment', 'Surgical construction', 'Isolation procedure', 'Low sodium diet']",['gatorade'],"['Entire head', 'Cuff - body part', 'Structure of lacteal', 'Nail plate', 'Hand', 'Common carotid artery']"
622,"['Gonorrhea', 'Geroderma osteodysplastica', 'Toxic Shock Syndrome', 'Dermatofibrosis lenticularis disseminata', 'Simian Acquired Immunodeficiency Syndrome', 'Gray Platelet Syndrome', 'Decreased Libido']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Vaccination', 'Discussion (procedure)', 'Therapeutic procedure']",[],"['medial amygdalar nucleus', 'Common carotid artery', 'Entire upper limb']"
623,"['Gonorrhea', 'Geroderma osteodysplastica', 'Heparin-induced thrombocytopenia', 'Anemia, Diamond-Blackfan', 'Other viral diseases NOS', 'Amelogenesis imperfecta nephrocalcinosis', 'Simian Acquired Immunodeficiency Syndrome', 'Coronavirus Infections', 'Pneumocystis jiroveci pneumonia', 'Disease', 'Wheezing', 'Dry cough', 'Coughing', 'Dyspnea']","['Treated with', 'Single Embryo Transfer', 'Quarantine', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Reduction - action', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Therapeutic procedure', 'ADM protocol']",[],"['Entire head', 'Nail plate', 'Hand', 'Structure of putamen', 'Blood Vessel', 'Lung']"
624,"['Rheumatoid Arthritis', 'Gray Platelet Syndrome']",['Discussion (procedure)'],[],[]
625,"['Periodic Alternating Nystagmus', 'McCune-Albright Syndrome', 'Melnick-Needles Syndrome', 'AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME', 'Acute gastroenteritis', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'furuncle', ""Little's Disease"", 'Osteoporosis with pseudoglioma', 'Optic Neuritis', 'Lung Diseases, Obstructive', 'Polyarteritis Nodosa', 'Mass of body region', 'Tired', 'Clouded consciousness']","['Single Embryo Transfer', 'Surgical Procedures, Minimally Invasive', 'Induced abortion (procedure)', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Gamete Intrafallopian Transfer', 'Care of aged']",[],"['Structure of putamen', 'Para-aortic node', 'Common carotid artery', 'Foot']"
626,"['Communicable Diseases', 'Epilepsy', 'Agenesis of corpus callosum', 'Post-infectious encephalitis', 'Chikungunya virus infection', 'Carpal Tunnel Syndrome', 'Common Migraine', 'Cancer-Associated Retinopathy', 'Euthyroid Sick Syndromes', 'Pneumocystis jiroveci pneumonia', 'Myocardial Ischemia', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Dystonia Disorders', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Sleep Apnea Syndromes', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Hereditary Multiple Exostoses', 'Gray Platelet Syndrome', 'Disease', 'Seizures', 'Pain', 'Exhaustion']","['Treated with', 'Surgical Procedures, Minimally Invasive', 'Drainage procedure', 'Stretching exercises', 'Universal Precautions', 'Incision and drainage', 'Calming', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'amsacrine/azacitidine/etoposide', 'Direct Method', 'Therapeutic procedure', 'Gamete Intrafallopian Transfer']",[],"['Respiratory Diaphragm', 'Heart', 'Thyroid Gland', 'Entire putamen', 'Hand', 'Structure of supraoptic nucleus', 'Spur (body structure)']"
627,"['SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Chronic Obstructive Airway Disease', 'Testicular regression syndrome', 'Neurologic Symptoms', 'Fatigue', 'Pain']","['Modest-Temperature Hyperthermia', 'Treated with', 'Anterior decompression of shoulder joint', 'Chemotherapy Regimen', 'Toothbrushing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Osteogenesis, Distraction']",[],"['Respiratory Diaphragm', 'Organ']"
628,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', ""Little's Disease"", 'Acute gastroenteritis', 'Coronavirus Infections', 'Coughing']",['Modest-Temperature Hyperthermia'],[],['Structure of supraoptic nucleus']
629,['Chronic otitis media'],['Electroconvulsive Therapy'],[],[]
630,"['Blind Vision', 'Communicable Diseases', 'Agenesis of corpus callosum', 'Carpal Tunnel Syndrome', 'Influenza', 'Liver Abscess, Amebic', 'Cancer-Associated Retinopathy', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Acute infectious disease', 'Chronic otitis media', 'Failure of Tooth Eruption, Primary', 'Simian Acquired Immunodeficiency Syndrome', 'organic disorders', 'Wiskott-Aldrich Syndrome', 'Disease', 'Gray Platelet Syndrome', 'Painful Bladder Syndrome', 'Seizures', 'Tired', 'Muscular stiffness', 'Catch - Finding of sensory dimension of pain', 'Coughing', 'Dryness of eye']","['Heart Transplantation', 'Transplantation', 'Induced abortion (procedure)', 'Antiretroviral therapy', 'Stretching exercises', 'Assisted Reproductive Technologies', 'answer questions', 'Tannenbaum electroanalgesia method', 'medical treatment method', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Medical procedure', 'personal safety', 'Division (surgical procedure)', 'Thymectomy', 'Transjugular intrahepatic portosystemic shunt procedure', 'Quarantine', 'Incision and drainage', 'Reminding', 'AID - Artificial insemination by donor', 'bleomycin/methotrexate/vincristine protocol', 'Osteogenesis, Distraction', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Bypass']",[],"['medial amygdalar nucleus', 'Respiratory Diaphragm', 'Entire putamen', 'Inferior esophageal sphincter structure', 'Hand', 'Eye', 'Entire nerve', 'Entire appendix', 'Blood Vessel', 'Entire face', 'Entire ear', 'Branch of', 'Lung', 'Lens, Crystalline', 'anatomical layer', 'Entire upper limb', 'Nose', 'Entire head', 'Nail plate', 'Foot']"
631,"['Communicable Diseases', 'Sensorineural Hearing Loss (disorder)', 'Coronavirus Infections', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'Paramyotonia Congenita (disorder)', 'Triglyceride storage disease with ichthyosis', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Rubella', 'Vestibular Diseases', 'Gray Platelet Syndrome', 'Scarlet Fever', 'Pneumonia', 'Benign paroxysmal positional vertigo', 'Bronchitis', 'Measles', 'Testicular regression syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Virus Diseases', 'Gonorrhea', ""Little's Disease"", 'Acquired Immunodeficiency Syndrome', 'Chronic otitis media', 'Lung Diseases, Obstructive', 'Disease', 'Coughing', 'Equilibration disorder', 'Aural pressure', 'Pain']","['Treated with', 'Surgical and medical procedures', 'Steroid therapy', 'Excision', 'Virtual Reality Exposure Therapy', 'Cerumen removal', 'Cochlear implant procedure', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'ACP protocol', 'Physical therapy exercises', 'Epley maneuver', 'peritoneal dialysate (treatment)', 'Vestibular rehabilitation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Therapeutic procedure']",[],"['Cochlear structure', 'medial amygdalar nucleus', 'Heart', 'Tympanic membrane structure', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Integumentary scale', 'Entire nerve', 'Eye', 'Entire right ear', 'Brain', 'Entire hand', 'Entire ear', 'Entire head', 'Organ']"
632,"['Tachycardia, Ectopic Junctional', 'Heparin-induced thrombocytopenia', 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Pulmonary congestion', 'Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Anorexia', ""Little's Disease"", 'Streptococcal sore throat', 'Wiskott-Aldrich Syndrome', 'Peripheral Vascular Diseases', 'Sciatica', 'Ache', 'Tired', 'BODY PAIN', 'Vomiting', 'Fatigue', 'Headache', 'Rhinorrhea', 'Actual Inability To Taste', 'Nausea', 'Congestion of throat', 'Dry cough', 'Coughing', 'Asthenia', 'Night sweats', 'Chills', 'Dyspnea', 'Sore to touch']","['Modest-Temperature Hyperthermia', 'Injection of therapeutic agent', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Discussion (procedure)', 'Osteogenesis, Distraction']",['Oxygen 90 %'],"['Right lung', 'Hand', 'Entire face', 'Lung']"
633,"['Preeclamptic toxemia', 'Dermatofibrosis lenticularis disseminata', 'Elliptocytosis, Hereditary', 'Disease']","['Treated with', 'Hypophysectomy', 'Cardiac Lead Procedure']",[],"['medial amygdalar nucleus', 'Hand']"
634,"['Chronic lobular hepatitis', 'Heparin-induced thrombocytopenia', 'Bronchiectasis', 'Wolf-Hirschhorn Syndrome', 'Acute gastroenteritis', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Lesch-Nyhan Syndrome', 'Asthma', 'Simian Acquired Immunodeficiency Syndrome', 'Gray Platelet Syndrome', 'Preeclamptic toxemia', 'Vitelliform Macular Dystrophy', 'Van der Woude syndrome', 'Carpal Tunnel Syndrome', 'Common Cold', 'Chronic Obstructive Airway Disease', 'Testicular regression syndrome', 'Cancer-Associated Retinopathy', 'Tropical Spastic Paraparesis', 'Hyperostosis, Diffuse Idiopathic Skeletal', 'Myocardial Ischemia', 'Gonorrhea', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Wiskott-Aldrich Syndrome', 'Flatulence', 'Indifferent mood', 'Muscular stiffness', 'Pain']","['Venom immunotherapy', 'Treated with', 'Single Embryo Transfer', 'Surgical Procedures, Minimally Invasive', 'Soaking Procedure', 'Transplantation', 'Induced abortion (procedure)', 'Surgical lengthening - action', 'Antiretroviral therapy', 'Local anesthetic thoracic epidural block', 'Assisted Reproductive Technologies', 'Laparotomy', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Expression procedure', 'Trans-hiatal esophagectomy', 'Surgical construction', 'Quarantine', 'Incision and drainage', 'Reminding', 'Vertical-Banded Gastroplasty', 'Calming', 'Visceral manipulation', 'Anterior decompression of shoulder joint', 'Meditation Therapy', 'Thromboendarterectomy', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Isolation procedure', 'HAC protocol', 'Gamete Intrafallopian Transfer']",[],"['medial amygdalar nucleus', 'Heart', 'Dental Cementum', 'Hand', 'Tooth root structure', 'Posterior muscle of thigh structure', 'Entire face', 'Branch of', 'Entire upper limb', 'Structure of supraoptic nucleus', 'Structure of putamen', 'Common carotid artery', 'Foot', 'Stem of Organ', 'Entire lens']"
635,"['Preeclamptic toxemia', 'Jet Lag Syndrome', 'Exanthema', 'Common Cold', 'Fibromyalgia', 'Inclusion Body Myositis (disorder)', 'Age related macular degeneration', 'Gonorrhea', 'Geroderma osteodysplastica', 'Circadian Rhythm Disorders', 'Sexually Transmitted Diseases', 'Pentalogy of Cantrell', ""Little's Disease"", 'Chronic otitis media']",['Electroconvulsive Therapy'],[],[]
636,"['Blind Vision', 'Communicable Diseases', 'Agenesis of corpus callosum', 'Carpal Tunnel Syndrome', 'Influenza', 'Liver Abscess, Amebic', 'Cancer-Associated Retinopathy', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Acute infectious disease', 'Chronic otitis media', 'Failure of Tooth Eruption, Primary', 'organic disorders', 'Disease', 'Gray Platelet Syndrome', 'Painful Bladder Syndrome', 'Seizures', 'Tired', 'Muscular stiffness', 'Catch - Finding of sensory dimension of pain', 'Coughing', 'Dryness of eye']","['Heart Transplantation', 'Transplantation', 'Induced abortion (procedure)', 'Antiretroviral therapy', 'Stretching exercises', 'Assisted Reproductive Technologies', 'answer questions', 'Tannenbaum electroanalgesia method', 'medical treatment method', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Medical procedure', 'personal safety', 'Division (surgical procedure)', 'Thymectomy', 'Transjugular intrahepatic portosystemic shunt procedure', 'Quarantine', 'Incision and drainage', 'Reminding', 'AID - Artificial insemination by donor', 'bleomycin/methotrexate/vincristine protocol', 'Osteogenesis, Distraction', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Bypass']",[],"['medial amygdalar nucleus', 'Respiratory Diaphragm', 'Entire putamen', 'Inferior esophageal sphincter structure', 'Hand', 'Eye', 'Entire nerve', 'Entire appendix', 'Blood Vessel', 'Entire face', 'Entire ear', 'Branch of', 'Lung', 'Lens, Crystalline', 'anatomical layer', 'Entire upper limb', 'Nose', 'Entire head', 'Nail plate', 'Foot']"
637,"['Communicable Diseases', 'Sensorineural Hearing Loss (disorder)', 'Coronavirus Infections', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'Paramyotonia Congenita (disorder)', 'Triglyceride storage disease with ichthyosis', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Rubella', 'Vestibular Diseases', 'Gray Platelet Syndrome', 'Scarlet Fever', 'Pneumonia', 'Benign paroxysmal positional vertigo', 'Bronchitis', 'Measles', 'Testicular regression syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Virus Diseases', 'Gonorrhea', ""Little's Disease"", 'Acquired Immunodeficiency Syndrome', 'Chronic otitis media', 'Lung Diseases, Obstructive', 'Disease', 'Coughing', 'Equilibration disorder', 'Aural pressure', 'Pain']","['Treated with', 'Surgical and medical procedures', 'Steroid therapy', 'Excision', 'Virtual Reality Exposure Therapy', 'Cerumen removal', 'Cochlear implant procedure', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'ACP protocol', 'Physical therapy exercises', 'Epley maneuver', 'peritoneal dialysate (treatment)', 'Vestibular rehabilitation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Therapeutic procedure']",[],"['Cochlear structure', 'medial amygdalar nucleus', 'Heart', 'Tympanic membrane structure', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Integumentary scale', 'Entire nerve', 'Eye', 'Entire right ear', 'Brain', 'Entire hand', 'Entire ear', 'Entire head', 'Organ']"
638,"['Gonorrhea', 'Geroderma osteodysplastica', 'Tachycardia, Ectopic Junctional', 'Allergic disposition', 'Anorexia', ""Little's Disease"", 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Pulmonary congestion', 'Streptococcal sore throat', 'Peripheral Vascular Diseases', 'Sciatica', 'Ache', 'Tired', 'BODY PAIN', 'Vomiting', 'Fatigue', 'Headache', 'Rhinorrhea', 'Actual Inability To Taste', 'Nausea', 'Congestion of throat', 'Dry cough', 'Coughing', 'Asthenia', 'Night sweats', 'Chills', 'Dyspnea', 'Sore to touch']","['Modest-Temperature Hyperthermia', 'Injection of therapeutic agent', 'Bathing', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Discussion (procedure)', 'Osteogenesis, Distraction']",['Oxygen 90 %'],"['Right lung', 'Hand', 'Entire face', 'Lung']"
639,"['Preeclamptic toxemia', 'Elliptocytosis, Hereditary', 'Disease']","['Treated with', 'Hypophysectomy', 'Cardiac Lead Procedure']",[],"['medial amygdalar nucleus', 'Hand']"
640,"['Chronic lobular hepatitis', 'Bronchiectasis', 'Wolf-Hirschhorn Syndrome', 'Acute gastroenteritis', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Lesch-Nyhan Syndrome', 'Asthma', 'Gray Platelet Syndrome', 'Preeclamptic toxemia', 'Vitelliform Macular Dystrophy', 'Van der Woude syndrome', 'Carpal Tunnel Syndrome', 'Common Cold', 'Chronic Obstructive Airway Disease', 'Testicular regression syndrome', 'Cancer-Associated Retinopathy', 'Tropical Spastic Paraparesis', 'Hyperostosis, Diffuse Idiopathic Skeletal', 'Myocardial Ischemia', 'Gonorrhea', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Flatulence', 'Indifferent mood', 'Muscular stiffness', 'Pain']","['Venom immunotherapy', 'Treated with', 'Single Embryo Transfer', 'Surgical Procedures, Minimally Invasive', 'Soaking Procedure', 'Transplantation', 'Induced abortion (procedure)', 'Surgical lengthening - action', 'Antiretroviral therapy', 'Local anesthetic thoracic epidural block', 'Assisted Reproductive Technologies', 'Laparotomy', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Expression procedure', 'Trans-hiatal esophagectomy', 'Surgical construction', 'Quarantine', 'Incision and drainage', 'Reminding', 'Vertical-Banded Gastroplasty', 'Calming', 'Visceral manipulation', 'Anterior decompression of shoulder joint', 'Meditation Therapy', 'Thromboendarterectomy', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Isolation procedure', 'HAC protocol', 'Gamete Intrafallopian Transfer']",[],"['medial amygdalar nucleus', 'Heart', 'Dental Cementum', 'Hand', 'Tooth root structure', 'Posterior muscle of thigh structure', 'Entire face', 'Branch of', 'Entire upper limb', 'Structure of supraoptic nucleus', 'Structure of putamen', 'Common carotid artery', 'Foot', 'Stem of Organ', 'Entire lens']"
641,"['Preeclamptic toxemia', 'Jet Lag Syndrome', 'Exanthema', 'Common Cold', 'Fibromyalgia', 'Inclusion Body Myositis (disorder)', 'Age related macular degeneration', 'Gonorrhea', 'Geroderma osteodysplastica', 'Circadian Rhythm Disorders', 'Sexually Transmitted Diseases', 'Pentalogy of Cantrell', ""Little's Disease"", 'Multiple Epiphyseal Dysplasia', 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Reflex Sympathetic Dystrophy', 'Gray Platelet Syndrome', 'Hunger', 'Hypersomnia', 'Depressive Symptoms']","['Local anesthetic thoracic epidural block', 'Incision and drainage', 'Excision of axillary lymph nodes', 'Cataract Extraction', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Rx therapy', 'Thromboendarterectomy', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Caloric Restriction', 'Isolation procedure']",[],"['SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Beak', 'Supernumerary mandibular right central primary incisor', 'Structure of lacteal', 'Retina', 'Eye', 'Structure of putamen', 'Entire finger']"
642,"['Gonorrhea', 'Geroderma osteodysplastica', 'Dysosteosclerosis', 'Disease']","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Surgery, Day']",[],['Structure of supraoptic nucleus']
643,"['MRSA - Methicillin resistant Staphylococcus aureus infection', 'Psoriasis', 'AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME', 'Acute gastroenteritis', 'Coronavirus Infections', 'Geroderma osteodysplastica', 'Congenital Thrombotic Thrombocytopenic Purpura', 'Pneumopericardium', 'Infantile Neuroaxonal Dystrophy', 'Sexually Transmitted Diseases', 'Pancreatic Pseudocyst', 'Lung Problem', 'Mandibuloacral dysostosis', 'Zunich neuroectodermal syndrome', 'Nodular glomerulosclerosis', 'Agenesis of corpus callosum', 'Carpal Tunnel Syndrome', 'Cancer-Associated Retinopathy', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Gonorrhea', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', ""Little's Disease"", 'Purpura pigmentosa chronica', 'Chronic otitis media', 'Disease', 'Seizures', 'Signs and Symptoms', 'Muscular stiffness', 'Coughing', 'Tremor', 'Clouded consciousness', 'Sore to touch', 'Dyspnea']","['Single Embryo Transfer', 'Induced abortion (procedure)', 'Stretching exercises', 'Incision and drainage', 'Pressure support', 'Discussion (procedure)', 'Modest-Temperature Hyperthermia', 'Transection (procedure)', 'Interventional procedure', 'Therapeutic tactile stimulation', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Air-Drying', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'Surgical Replantation', 'Division (surgical procedure)', 'Shampooing (action)', 'Complementary and alternative medicine']",[],"['Entire putamen', 'Hand', 'Eye', 'Chamber', 'Hair', 'Entire face', 'Entire ear', 'Entire neck', 'Nose', 'Kidney', 'Hair Specimen', 'anatomical layer', 'Entire head', 'Midbrain structure', 'bony process', 'anatomic valve']"
644,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'Communicable Diseases', 'Infantile Neuroaxonal Dystrophy', 'Malignant hyperpyrexia due to anesthesia', 'Reflex Sympathetic Dystrophy', 'Decompression Sickness', 'Coronavirus Infections', 'Signs and Symptoms', 'Exhaustion']","['Physical therapy', 'Quarantine', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Exercise Pain Management']",[],"['Hand', 'Structure of supraoptic nucleus', 'Lymphatic vessel', 'Downy hair', 'Foot']"
645,"['Pulmonary Stenosis', 'Communicable Diseases', 'RAINE SYNDROME', 'Hamman-Rich syndrome', 'Psoriasis', 'Hepatorenal Syndrome', 'Liver diseases', 'Acute gastroenteritis', 'Geroderma osteodysplastica', 'Severe Acute Respiratory Syndrome', 'Asthma', 'Recurrent disease', 'Gray Platelet Syndrome', 'Multi-infarct dementia', 'Carpal Tunnel Syndrome', 'Chronic Obstructive Airway Disease', 'Cancer-Associated Retinopathy', 'Testicular regression syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Gonorrhea', 'Chronically Ill', 'Oculocerebrocutaneous syndrome', 'Malignant hyperpyrexia due to anesthesia', ""Little's Disease"", 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Juvenile-Onset Still Disease', 'HIV-infection (AIDS/ARC)', 'Disease', 'Signs and Symptoms', 'Agitation', 'gastrointestinal gas', 'Upset stomach', 'Coughing', 'Sighing respiration', 'Tremor']","['Home Childbirth', 'Single Embryo Transfer', 'Transplantation', 'Induced abortion (procedure)', 'Directly Observed Therapy', 'Tannenbaum electroanalgesia method', 'Laparotomy', 'Discussion (procedure)', 'Transplantation of liver', 'Modest-Temperature Hyperthermia', 'Total Androgen Blockade', 'Drilling - action', 'Chemotherapy Regimen', 'Quarantine', 'Surgical and medical procedures', 'Incision and drainage', 'Reminding', 'bleomycin/methotrexate/vincristine protocol', 'Vertical-Banded Gastroplasty', 'Stimulation procedure', 'Anterior decompression of shoulder joint', 'Obstetric Delivery', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'HAC protocol', 'Exercise Pain Management']",[],"['Respiratory Diaphragm', 'Heart', 'Inferior esophageal sphincter structure', 'Tooth root structure', 'Hand', 'Liver', 'Tooth structure', 'Entire face', 'Kidney', 'Midbrain structure', 'Entire elbow region', 'Organ', 'Structure of supraoptic nucleus', 'Structure of putamen', 'bony process', 'Downy hair', 'Foot']"
646,"['Chronic otitis media', 'Coronavirus Infections']",['peritoneal dialysate (treatment)'],[],[]
